Desviacion radial,-2.41 , 12.11 , -0.17 , -1.20 , 0.83 , 0.00
Desviacion radial,-2.39 , 12.06 , -0.09 , -1.13 , 0.99 , 0.00
Desviacion radial,-2.71 , 11.95 , -1.77 , -1.31 , 0.45 , 0.00
Desviacion radial,-3.77 , 7.29 , -36.55 , -1.08 , 2.30 , 0.00
Desviacion radial,-2.88 , 6.59 , -8.09 , -1.11 , -2.00 , 0.00
Desviacion radial,-2.87 , 9.20 , 19.82 , -1.99 , -5.79 , 0.00
Desviacion radial,-2.57 , 13.19 , 34.43 , -1.83 , -4.23 , 0.00
Desviacion radial,-1.78 , 13.70 , -1.64 , -1.86 , -2.73 , 0.00
Desviacion radial,-1.46 , 13.06 , 0.11 , -1.84 , -1.94 , 0.00
Desviacion radial,-1.05 , 13.00 , 0.73 , -1.83 , -1.35 , 0.00
Desviacion radial,----------
Desviacion radial,-0.98 , 12.31 , 0.66 , -1.89 , -0.82 , 0.00
Desviacion radial,-0.16 , 12.69 , 2.71 , -1.91 , -1.16 , 0.00
Desviacion radial,-0.85 , 12.94 , -1.11 , -1.96 , -0.77 , 0.00
Desviacion radial,-0.75 , 12.71 , -0.01 , -1.87 , -0.86 , 0.00
Desviacion radial,-0.24 , 12.85 , 0.03 , -2.05 , -0.87 , 0.00
Desviacion radial,-0.16 , 12.91 , 0.27 , -1.99 , -0.96 , 0.00
Desviacion radial,-0.11 , 12.52 , 0.38 , -2.05 , -1.24 , 0.00
Desviacion radial,0.07 , 12.40 , 0.32 , -2.34 , -1.53 , 0.00
Desviacion radial,0.19 , 12.42 , 0.49 , -2.35 , -1.23 , 0.00
Desviacion radial,0.91 , 11.08 , -14.94 , -2.04 , -2.04 , 0.00
Desviacion radial,4.46 , 12.84 , -16.40 , -1.81 , -5.61 , 0.00
Desviacion radial,5.73 , 12.23 , 0.96 , -1.60 , -7.32 , 0.00
Desviacion radial,3.88 , 8.80 , 1.58 , -2.03 , -8.79 , 0.00
Desviacion radial,6.43 , 12.55 , 42.58 , -2.34 , -7.07 , 0.00
Desviacion radial,6.04 , 13.96 , 6.58 , -2.91 , -5.66 , 0.00
Desviacion radial,4.83 , 16.14 , 2.10 , -3.82 , -5.73 , 0.00
Desviacion radial,4.18 , 16.79 , 0.03 , -4.20 , -4.59 , 0.00
Desviacion radial,----------
Desviacion radial,3.69 , 17.36 , 2.37 , -4.25 , -4.73 , 0.00
Desviacion radial,3.31 , 17.73 , -0.24 , -4.38 , -4.43 , 0.00
Desviacion radial,3.05 , 17.86 , 0.26 , -4.44 , -3.88 , 0.00
Desviacion radial,2.82 , 17.69 , 0.73 , -4.15 , -3.69 , 0.00
Desviacion radial,2.57 , 17.50 , 0.32 , -4.03 , -3.60 , 0.00
Desviacion radial,2.50 , 17.25 , 0.63 , -4.13 , -3.24 , 0.00
Desviacion radial,2.34 , 17.24 , 0.50 , -4.06 , -3.21 , 0.00
Desviacion radial,2.26 , 16.85 , 0.23 , -4.22 , -2.77 , 0.00
Desviacion radial,2.08 , 16.83 , -0.32 , -4.02 , -2.76 , 0.00
Desviacion radial,1.81 , 15.69 , -19.49 , -3.27 , 0.26 , 0.00
Desviacion radial,1.49 , 21.11 , -28.43 , -3.35 , -4.83 , 0.00
Desviacion radial,2.57 , 19.89 , -0.61 , -3.15 , -8.85 , 0.00
Desviacion radial,4.30 , 24.42 , 25.43 , -3.17 , -10.67 , 0.00
Desviacion radial,4.11 , 26.36 , 27.21 , -4.03 , -10.40 , 0.00
Desviacion radial,4.21 , 23.54 , 3.70 , -4.26 , -9.00 , 0.00
Desviacion radial,4.04 , 22.07 , -0.85 , -4.49 , -7.75 , 0.00
Desviacion radial,3.43 , 20.56 , 0.48 , -4.48 , -6.35 , 0.00
Desviacion radial,----------
Desviacion radial,3.01 , 18.54 , -15.10 , -4.66 , -5.31 , 0.00
Desviacion radial,3.45 , 17.48 , -0.31 , -4.91 , -4.70 , 0.00
Desviacion radial,3.75 , 16.37 , -0.16 , -4.75 , -3.96 , 0.00
Desviacion radial,3.93 , 15.48 , 0.24 , -4.76 , -3.43 , 0.00
Desviacion radial,4.23 , 15.03 , 0.43 , -4.67 , -3.26 , 0.00
Desviacion radial,4.22 , 14.66 , 0.47 , -4.38 , -3.13 , 0.00
Desviacion radial,4.13 , 14.17 , 0.73 , -4.53 , -2.84 , 0.00
Desviacion radial,3.93 , 14.34 , -0.36 , -4.26 , -2.82 , 0.00
Desviacion radial,3.91 , 14.22 , 0.50 , -3.99 , -2.47 , 0.00
Desviacion radial,3.30 , 13.05 , -35.96 , -4.34 , -2.43 , 0.00
Desviacion radial,2.12 , 13.44 , -13.00 , -3.78 , -5.84 , 0.00
Desviacion radial,1.83 , 12.67 , 1.84 , -3.20 , -8.05 , 0.00
Desviacion radial,1.00 , 9.35 , 9.44 , -2.85 , -7.40 , 0.00
Desviacion radial,1.78 , 14.63 , 30.80 , -3.76 , -8.66 , 0.00
Desviacion radial,1.06 , 15.29 , 12.94 , -3.57 , -6.00 , 0.00
Desviacion radial,1.60 , 14.17 , 1.78 , -3.77 , -4.51 , 0.00
Desviacion radial,2.54 , 14.55 , 3.08 , -4.30 , -3.85 , 0.00
Desviacion radial,----------
Desviacion radial,3.33 , 15.14 , -0.67 , -4.30 , -3.88 , 0.00
Desviacion radial,3.42 , 15.26 , 1.55 , -4.35 , -3.54 , 0.00
Desviacion radial,3.66 , 15.50 , -0.03 , -4.44 , -2.78 , 0.00
Desviacion radial,3.58 , 15.27 , 0.28 , -4.27 , -2.75 , 0.00
Desviacion radial,3.45 , 15.63 , -0.01 , -4.09 , -2.71 , 0.00
Desviacion radial,3.41 , 15.63 , -0.19 , -4.08 , -2.53 , 0.00
Desviacion radial,3.54 , 15.41 , 0.88 , -4.06 , -2.38 , 0.00
Desviacion radial,3.50 , 15.41 , -0.75 , -3.81 , -2.31 , 0.00
Desviacion radial,3.78 , 14.50 , -8.56 , -3.78 , -3.24 , 0.00
Desviacion radial,3.36 , 15.28 , -32.28 , -3.98 , -5.61 , 0.00
Desviacion radial,3.11 , 18.20 , -1.00 , -3.79 , -9.18 , 0.00
Desviacion radial,3.59 , 19.17 , 15.17 , -3.57 , -11.19 , 0.00
Desviacion radial,10.79 , 22.50 , 41.80 , -2.91 , -9.93 , 0.00
Desviacion radial,10.05 , 22.56 , 8.63 , -3.64 , -9.54 , 0.00
Desviacion radial,8.02 , 21.75 , 0.42 , -3.81 , -8.47 , 0.00
Desviacion radial,6.48 , 20.72 , -0.66 , -4.18 , -7.06 , 0.00
Desviacion radial,4.49 , 20.50 , 0.59 , -4.29 , -5.69 , 0.00
Desviacion radial,----------
Desviacion radial,3.18 , 19.56 , -0.33 , -4.62 , -4.76 , 0.00
Desviacion radial,1.92 , 18.95 , 0.59 , -4.56 , -3.08 , 0.00
Desviacion radial,1.66 , 17.88 , 0.01 , -4.86 , -2.22 , 0.00
Desviacion radial,1.13 , 17.50 , 0.38 , -4.73 , -2.05 , 0.00
Desviacion radial,0.71 , 17.25 , 0.66 , -4.81 , -1.23 , 0.00
Desviacion radial,0.80 , 16.58 , -0.04 , -5.07 , -0.91 , 0.00
Desviacion radial,0.60 , 16.30 , 1.13 , -4.92 , -0.65 , 0.00
Desviacion radial,0.44 , 16.14 , 0.74 , -5.02 , -0.73 , 0.00
Desviacion radial,0.56 , 16.04 , -2.36 , -5.14 , -0.93 , 0.00
Desviacion radial,-0.36 , 12.30 , -44.52 , -2.80 , 6.50 , 0.00
Desviacion radial,0.77 , 13.37 , -0.49 , -3.06 , -0.38 , 0.00
Desviacion radial,4.07 , 13.06 , 15.99 , -2.91 , -2.37 , 0.00
Desviacion radial,6.15 , 16.74 , 34.73 , -3.78 , -4.92 , 0.00
Desviacion radial,3.52 , 17.72 , 3.83 , -4.43 , -4.15 , 0.00
Desviacion radial,2.95 , 18.39 , -1.17 , -4.15 , -3.82 , 0.00
Desviacion radial,2.87 , 18.97 , -0.55 , -4.41 , -3.56 , 0.00
Desviacion radial,2.74 , 18.93 , -1.35 , -4.26 , -2.65 , 0.00
Desviacion radial,----------
Desviacion radial,2.67 , 19.24 , -0.05 , -4.04 , -3.01 , 0.00
Desviacion radial,3.19 , 19.12 , 0.33 , -4.51 , -3.07 , 0.00
Desviacion radial,3.03 , 18.49 , 0.09 , -4.69 , -2.82 , 0.00
Desviacion radial,2.97 , 18.34 , 0.34 , -4.28 , -2.80 , 0.00
Desviacion radial,2.97 , 17.89 , 0.25 , -4.29 , -2.31 , 0.00
Desviacion radial,3.51 , 17.73 , 0.10 , -4.64 , -2.38 , 0.00
Desviacion radial,3.69 , 17.35 , 0.40 , -4.59 , -2.26 , 0.00
Desviacion radial,4.14 , 17.21 , 0.06 , -5.01 , -2.15 , 0.00
Desviacion radial,3.94 , 17.20 , 0.57 , -4.72 , -2.01 , 0.00
Desviacion radial,4.48 , 15.10 , -34.22 , -4.79 , -3.43 , 0.00
Desviacion radial,3.64 , 14.15 , -13.07 , -3.94 , -8.69 , 0.00
Desviacion radial,3.92 , 14.55 , 7.75 , -3.61 , -8.48 , 0.00
Desviacion radial,5.01 , 16.58 , 15.97 , -2.90 , -8.38 , 0.00
Desviacion radial,4.74 , 16.53 , 29.28 , -3.77 , -10.44 , 0.00
Desviacion radial,4.31 , 17.39 , 5.53 , -4.66 , -7.70 , 0.00
Desviacion radial,3.41 , 17.17 , -0.56 , -5.07 , -4.87 , 0.00
Desviacion radial,2.55 , 17.09 , -0.91 , -5.06 , -3.12 , 0.00
Desviacion radial,----------
Desviacion radial,2.24 , 17.02 , 0.38 , -5.07 , -2.15 , 0.00
Desviacion radial,2.07 , 16.67 , 0.06 , -5.00 , -1.13 , 0.00
Desviacion radial,2.06 , 16.29 , 0.37 , -5.15 , -0.16 , 0.00
Desviacion radial,1.87 , 16.27 , 0.11 , -5.25 , 0.42 , 0.00
Desviacion radial,1.62 , 16.14 , 0.02 , -5.22 , 0.56 , 0.00
Desviacion radial,1.47 , 15.63 , 0.55 , -5.16 , 0.78 , 0.00
Desviacion radial,1.35 , 15.84 , -0.16 , -5.03 , 0.84 , 0.00
Desviacion radial,1.28 , 15.90 , 0.46 , -4.90 , 0.69 , 0.00
Desviacion radial,1.27 , 15.80 , 0.33 , -4.74 , 1.00 , 0.00
Desviacion radial,0.20 , 11.11 , -53.81 , -5.26 , 1.77 , 0.00
Desviacion radial,1.22 , 14.18 , -3.16 , -4.85 , 0.07 , 0.00
Desviacion radial,2.47 , 17.74 , 22.63 , -4.35 , -2.35 , 0.00
Desviacion radial,-1.96 , 12.62 , 17.34 , -3.00 , -2.17 , 0.00
Desviacion radial,-2.14 , 13.34 , -0.35 , -4.14 , -0.41 , 0.00
Desviacion radial,-1.71 , 15.24 , -0.10 , -4.24 , -0.38 , 0.00
Desviacion radial,-1.65 , 16.06 , -0.18 , -4.61 , 0.13 , 0.00
Desviacion radial,-1.48 , 16.43 , -0.19 , -4.42 , 0.10 , 0.00
Desviacion radial,----------
Desviacion radial,-1.23 , 16.68 , -0.51 , -4.59 , 0.38 , 0.00
Desviacion radial,-1.37 , 16.70 , -0.07 , -4.33 , 0.62 , 0.00
Desviacion radial,-0.98 , 16.80 , -0.25 , -4.30 , 0.59 , 0.00
Desviacion radial,-0.57 , 16.69 , 0.66 , -4.38 , 0.99 , 0.00
Desviacion radial,-0.64 , 16.41 , 0.36 , -4.35 , 1.27 , 0.00
Desviacion radial,-0.64 , 16.19 , 0.33 , -4.46 , 1.49 , 0.00
Desviacion radial,-0.92 , 16.07 , 0.09 , -4.48 , 1.92 , 0.00
Desviacion radial,-0.62 , 16.11 , 0.86 , -4.59 , 1.86 , 0.00
Desviacion radial,-0.82 , 16.29 , 0.72 , -4.78 , 2.31 , 0.00
Desviacion radial,-1.70 , 15.69 , -9.69 , -4.70 , -0.62 , 0.00
Desviacion radial,-1.30 , 16.49 , -30.83 , -2.34 , 2.33 , 0.00
Desviacion radial,1.08 , 16.63 , 17.89 , -1.77 , 0.19 , 0.00
Desviacion radial,-2.16 , 16.08 , 26.34 , -2.70 , -2.67 , 0.00
Desviacion radial,-1.46 , 15.74 , 2.67 , -3.63 , -1.53 , 0.00
Desviacion radial,-1.00 , 15.81 , -1.43 , -3.85 , -0.81 , 0.00
Desviacion radial,-1.07 , 15.34 , -0.40 , -4.12 , 0.30 , 0.00
Desviacion radial,-1.06 , 15.32 , -0.39 , -4.09 , 0.56 , 0.00
----------
Desviacion cubital,
Desviacion cubital,-0.65 , 4.13 , 0.01 , 0.20 , 0.21 , 0.00
Desviacion cubital,1.95 , 14.04 , 10.03 , 0.67 , -4.06 , 0.00
Desviacion cubital,0.59 , 15.30 , -4.70 , 0.24 , -3.24 , 0.00
Desviacion cubital,1.48 , 13.19 , -10.95 , -0.42 , -2.54 , 0.00
Desviacion cubital,3.54 , 13.11 , -3.44 , -0.61 , -2.07 , 0.00
Desviacion cubital,4.41 , 11.67 , 0.06 , -0.24 , -1.06 , 0.00
Desviacion cubital,5.08 , 10.83 , 0.64 , -0.01 , -1.03 , 0.00
Desviacion cubital,5.90 , 10.25 , 0.12 , 0.16 , -0.57 , 0.00
Desviacion cubital,6.53 , 10.06 , 1.08 , 0.16 , -0.75 , 0.00
Desviacion cubital,6.68 , 9.50 , 0.36 , 0.52 , -0.21 , 0.00
Desviacion cubital,6.51 , 9.50 , 0.84 , 0.91 , 0.11 , 0.00
Desviacion cubital,6.30 , 9.76 , 0.78 , 0.84 , -0.33 , 0.00
Desviacion cubital,6.28 , 9.51 , 0.77 , 0.99 , -0.30 , 0.00
Desviacion cubital,----------
Desviacion cubital,6.54 , 9.32 , 0.43 , 1.06 , -0.16 , 0.00
Desviacion cubital,6.36 , 9.20 , 0.63 , 0.87 , -0.25 , 0.00
Desviacion cubital,6.33 , 9.22 , 0.50 , 0.82 , -0.33 , 0.00
Desviacion cubital,6.61 , 9.49 , -0.06 , 0.75 , -0.37 , 0.00
Desviacion cubital,6.67 , 9.13 , 0.08 , 0.89 , -0.21 , 0.00
Desviacion cubital,6.81 , 9.05 , 0.39 , 1.02 , -0.21 , 0.00
Desviacion cubital,6.60 , 9.27 , 0.12 , 0.90 , -0.23 , 0.00
Desviacion cubital,6.36 , 8.99 , 0.77 , 1.18 , 0.28 , 0.00
Desviacion cubital,6.37 , 9.23 , 0.22 , 1.19 , 0.24 , 0.00
Desviacion cubital,6.30 , 9.15 , -0.42 , 1.21 , -0.15 , 0.00
Desviacion cubital,5.20 , 20.19 , 51.38 , 0.71 , -1.14 , 0.00
Desviacion cubital,3.37 , 19.11 , 5.86 , 0.20 , 0.22 , 0.00
Desviacion cubital,5.61 , 14.36 , -37.14 , -0.26 , -0.22 , 0.00
Desviacion cubital,6.28 , 10.83 , -36.53 , -0.30 , 1.99 , 0.00
Desviacion cubital,7.39 , 9.90 , -2.17 , -0.03 , 0.72 , 0.00
Desviacion cubital,8.10 , 8.33 , 0.70 , 0.35 , 0.24 , 0.00
Desviacion cubital,7.45 , 8.22 , 3.02 , 0.45 , -0.45 , 0.00
Desviacion cubital,----------
Desviacion cubital,6.53 , 10.18 , 2.96 , 0.27 , -1.44 , 0.00
Desviacion cubital,5.91 , 10.64 , 2.16 , 0.31 , -1.30 , 0.00
Desviacion cubital,5.49 , 10.44 , 2.34 , 0.27 , -0.47 , 0.00
Desviacion cubital,5.16 , 10.16 , 1.29 , 0.01 , -0.08 , 0.00
Desviacion cubital,4.86 , 11.25 , 1.00 , -0.19 , 0.06 , 0.00
Desviacion cubital,4.11 , 11.57 , 0.13 , -0.16 , 0.47 , 0.00
Desviacion cubital,3.63 , 11.25 , 0.73 , -0.06 , 0.60 , 0.00
Desviacion cubital,3.70 , 11.27 , 0.61 , -0.02 , 0.98 , 0.00
Desviacion cubital,3.91 , 11.27 , 0.29 , -0.13 , 0.82 , 0.00
Desviacion cubital,3.91 , 11.61 , 0.43 , -0.06 , 0.39 , 0.00
Desviacion cubital,3.71 , 12.05 , 1.74 , -0.08 , 0.51 , 0.00
Desviacion cubital,3.46 , 12.65 , 7.29 , -0.12 , 1.82 , 0.00
Desviacion cubital,1.82 , 12.83 , 7.92 , -0.06 , 2.10 , 0.00
Desviacion cubital,0.27 , 11.85 , -15.39 , -0.15 , 2.25 , 0.00
Desviacion cubital,1.57 , 11.28 , -20.55 , -0.11 , 4.20 , 0.00
Desviacion cubital,2.77 , 11.94 , 1.34 , -0.16 , 1.79 , 0.00
Desviacion cubital,3.23 , 11.28 , 1.03 , -0.18 , 1.02 , 0.00
Desviacion cubital,----------
Desviacion cubital,3.74 , 11.23 , 0.27 , -0.38 , 0.13 , 0.00
Desviacion cubital,4.15 , 11.19 , 0.78 , -0.39 , -0.12 , 0.00
Desviacion cubital,4.36 , 11.29 , 0.57 , -0.51 , 0.01 , 0.00
Desviacion cubital,4.58 , 11.17 , -0.43 , -0.34 , -0.59 , 0.00
Desviacion cubital,4.48 , 11.19 , 1.01 , -0.24 , -0.70 , 0.00
Desviacion cubital,4.46 , 11.04 , 0.12 , -0.29 , -0.52 , 0.00
Desviacion cubital,5.00 , 11.16 , 0.25 , -0.60 , -0.56 , 0.00
Desviacion cubital,4.97 , 11.45 , 0.67 , -0.88 , -1.00 , 0.00
Desviacion cubital,5.15 , 11.26 , 0.60 , -0.98 , -0.93 , 0.00
Desviacion cubital,5.15 , 11.63 , -0.55 , -0.79 , -0.99 , 0.00
Desviacion cubital,4.83 , 13.90 , 26.52 , -0.56 , 0.79 , 0.00
Desviacion cubital,3.47 , 15.03 , 12.30 , -0.10 , 1.56 , 0.00
Desviacion cubital,1.46 , 15.15 , -3.22 , -0.60 , 1.87 , 0.00
Desviacion cubital,4.67 , 11.69 , -48.03 , -1.04 , 7.08 , 0.00
Desviacion cubital,4.12 , 10.38 , -6.37 , -1.49 , 3.46 , 0.00
Desviacion cubital,4.20 , 9.62 , 1.54 , -1.23 , 2.87 , 0.00
Desviacion cubital,4.56 , 9.84 , 0.72 , -1.23 , 1.29 , 0.00
Desviacion cubital,----------
Desviacion cubital,4.57 , 9.94 , 0.85 , -1.01 , 0.50 , 0.00
Desviacion cubital,5.18 , 10.67 , 7.10 , -1.03 , -0.13 , 0.00
Desviacion cubital,5.30 , 10.85 , 0.44 , -0.81 , -0.58 , 0.00
Desviacion cubital,5.40 , 11.17 , 0.23 , -0.87 , -0.75 , 0.00
Desviacion cubital,5.12 , 11.50 , -0.24 , -0.88 , -1.13 , 0.00
Desviacion cubital,5.06 , 11.72 , 0.63 , -0.76 , -0.91 , 0.00
Desviacion cubital,5.26 , 11.77 , -0.15 , -0.65 , -0.78 , 0.00
Desviacion cubital,5.42 , 11.69 , 0.77 , -0.47 , -1.00 , 0.00
Desviacion cubital,5.78 , 11.74 , 0.17 , -0.28 , -0.55 , 0.00
Desviacion cubital,9.28 , 17.27 , 54.50 , -0.57 , -3.08 , 0.00
Desviacion cubital,5.95 , 17.51 , 1.26 , -0.54 , -0.82 , 0.00
Desviacion cubital,3.01 , 16.53 , -34.59 , -0.41 , 3.63 , 0.00
Desviacion cubital,4.36 , 20.50 , 1.58 , -0.89 , 0.34 , 0.00
Desviacion cubital,4.62 , 18.60 , -1.37 , -1.19 , -2.08 , 0.00
Desviacion cubital,4.79 , 16.87 , 2.55 , -1.42 , -2.24 , 0.00
Desviacion cubital,5.07 , 15.82 , -1.06 , -1.24 , -2.55 , 0.00
Desviacion cubital,5.53 , 15.09 , 0.73 , -1.21 , -2.59 , 0.00
Desviacion cubital,----------
Desviacion cubital,6.01 , 14.22 , 0.67 , -1.07 , -2.30 , 0.00
Desviacion cubital,6.21 , 13.87 , 0.99 , -0.95 , -2.29 , 0.00
Desviacion cubital,6.40 , 13.50 , 0.24 , -0.88 , -1.78 , 0.00
Desviacion cubital,6.49 , 13.43 , 0.28 , -0.94 , -1.84 , 0.00
Desviacion cubital,7.01 , 12.70 , 0.55 , -0.71 , -1.53 , 0.00
Desviacion cubital,7.00 , 12.40 , -0.09 , -0.61 , -1.44 , 0.00
Desviacion cubital,6.74 , 12.60 , 0.66 , -0.49 , -1.40 , 0.00
Desviacion cubital,6.73 , 12.57 , 0.12 , -0.62 , -1.74 , 0.00
Desviacion cubital,7.18 , 12.86 , 0.23 , -0.63 , -1.38 , 0.00
Desviacion cubital,6.72 , 13.60 , 21.94 , -0.44 , 0.92 , 0.00
Desviacion cubital,4.46 , 14.63 , 9.00 , -0.62 , 1.51 , 0.00
Desviacion cubital,2.53 , 14.46 , -6.90 , -0.78 , 2.71 , 0.00
Desviacion cubital,1.68 , 13.25 , -41.04 , -0.57 , 5.15 , 0.00
Desviacion cubital,2.34 , 13.34 , 3.01 , -0.97 , 3.27 , 0.00
Desviacion cubital,3.29 , 12.11 , 2.22 , -1.16 , 2.05 , 0.00
Desviacion cubital,3.54 , 11.61 , -0.31 , -1.22 , 1.99 , 0.00
Desviacion cubital,3.86 , 11.39 , 0.67 , -1.28 , 1.26 , 0.00
Desviacion cubital,----------
Desviacion cubital,3.84 , 11.37 , 0.41 , -1.25 , 0.67 , 0.00
Desviacion cubital,3.75 , 11.08 , 0.71 , -1.12 , 0.37 , 0.00
Desviacion cubital,4.04 , 10.98 , 0.76 , -1.05 , 0.82 , 0.00
Desviacion cubital,3.81 , 10.69 , 0.72 , -0.78 , 0.70 , 0.00
Desviacion cubital,3.88 , 10.69 , 0.33 , -0.73 , 0.79 , 0.00
Desviacion cubital,3.89 , 10.81 , 0.56 , -0.39 , 0.94 , 0.00
Desviacion cubital,3.76 , 10.45 , 0.45 , -0.09 , 0.97 , 0.00
Desviacion cubital,3.76 , 10.53 , -0.55 , -0.25 , 0.62 , 0.00
Desviacion cubital,3.70 , 10.77 , 1.33 , -0.29 , 0.85 , 0.00
Desviacion cubital,3.82 , 18.34 , 54.24 , -0.63 , -1.44 , 0.00
Desviacion cubital,2.73 , 17.10 , 2.01 , -0.82 , 0.83 , 0.00
Desviacion cubital,2.27 , 9.60 , -53.81 , -2.04 , 2.50 , 0.00
Desviacion cubital,4.80 , 11.06 , 7.92 , -2.52 , 1.32 , 0.00
Desviacion cubital,4.95 , 11.65 , 3.56 , -2.46 , 0.84 , 0.00
Desviacion cubital,4.80 , 11.26 , 1.79 , -1.83 , 1.32 , 0.00
Desviacion cubital,4.37 , 12.73 , 0.20 , -1.07 , 0.13 , 0.00
Desviacion cubital,3.95 , 12.53 , 1.97 , -0.26 , 0.62 , 0.00
Desviacion cubital,----------
Desviacion cubital,3.33 , 12.24 , 1.11 , 0.39 , 1.29 , 0.00
Desviacion cubital,3.20 , 11.54 , 0.27 , 0.77 , 1.54 , 0.00
Desviacion cubital,3.04 , 11.48 , 0.53 , 1.32 , 1.74 , 0.00
Desviacion cubital,3.01 , 11.65 , 0.35 , 1.32 , 1.54 , 0.00
Desviacion cubital,2.87 , 11.70 , 0.36 , 1.41 , 1.42 , 0.00
Desviacion cubital,3.05 , 12.10 , -0.19 , 1.27 , 1.48 , 0.00
Desviacion cubital,3.61 , 11.86 , 0.14 , 1.26 , 1.85 , 0.00
Desviacion cubital,3.50 , 11.62 , 0.49 , 1.35 , 1.84 , 0.00
Desviacion cubital,3.66 , 12.31 , 0.61 , 1.31 , 1.51 , 0.00
Desviacion cubital,6.57 , 12.17 , 25.03 , 0.32 , -1.65 , 0.00
Desviacion cubital,4.94 , 12.28 , -5.22 , 0.23 , -0.47 , 0.00
Desviacion cubital,2.55 , 15.02 , -15.14 , 0.84 , 2.20 , 0.00
Desviacion cubital,1.90 , 14.77 , -0.13 , 1.26 , 1.07 , 0.00
Desviacion cubital,3.44 , 13.82 , -3.17 , 1.58 , 1.05 , 0.00
Desviacion cubital,4.83 , 12.73 , 0.49 , 1.79 , 1.42 , 0.00
Desviacion cubital,6.21 , 11.41 , -1.88 , 1.39 , 1.39 , 0.00
Desviacion cubital,6.79 , 11.44 , 1.09 , 1.11 , 1.45 , 0.00
Desviacion cubital,----------
Desviacion cubital,7.55 , 11.29 , 0.90 , 0.87 , 1.17 , 0.00
Desviacion cubital,7.88 , 11.26 , 0.57 , 0.75 , 1.21 , 0.00
Desviacion cubital,8.40 , 11.30 , 0.09 , 0.67 , 1.02 , 0.00
Desviacion cubital,8.85 , 11.39 , 0.88 , 0.52 , 0.91 , 0.00
Desviacion cubital,8.85 , 11.39 , 0.62 , 0.31 , 1.02 , 0.00
Desviacion cubital,8.72 , 11.68 , 0.34 , 0.29 , 0.97 , 0.00
Desviacion cubital,8.77 , 11.46 , 0.11 , 0.22 , 0.60 , 0.00
Desviacion cubital,8.53 , 11.56 , 0.15 , 0.49 , 0.73 , 0.00
Desviacion cubital,8.37 , 11.21 , -0.28 , 0.49 , 1.28 , 0.00
Desviacion cubital,12.58 , 12.98 , 54.36 , -0.28 , -4.16 , 0.00
Desviacion cubital,8.16 , 13.28 , 3.57 , 0.23 , -0.03 , 0.00
Desviacion cubital,6.93 , 10.52 , -29.59 , 0.17 , -0.88 , 0.00
Desviacion cubital,9.11 , 11.70 , -34.85 , 0.28 , 0.29 , 0.00
Desviacion cubital,9.37 , 11.27 , -2.14 , 0.41 , -0.28 , 0.00
Desviacion cubital,9.58 , 11.18 , 5.26 , 0.44 , -0.80 , 0.00
Desviacion cubital,9.63 , 11.07 , 0.24 , 0.45 , 0.15 , 0.00
Desviacion cubital,9.56 , 11.51 , 3.26 , 0.48 , 0.44 , 0.00
Desviacion cubital,----------
Desviacion cubital,8.28 , 11.20 , 0.90 , 0.45 , 0.61 , 0.00
Desviacion cubital,7.04 , 11.38 , 1.90 , 0.55 , 0.65 , 0.00
Desviacion cubital,5.29 , 11.38 , 1.07 , 0.77 , 0.64 , 0.00
Desviacion cubital,4.66 , 10.84 , 0.63 , 0.87 , 1.34 , 0.00
Desviacion cubital,3.89 , 11.46 , -0.16 , 0.84 , 1.33 , 0.00
Desviacion cubital,3.34 , 11.56 , 0.25 , 0.83 , 1.17 , 0.00
Desviacion cubital,3.15 , 11.32 , 0.58 , 0.96 , 1.15 , 0.00
Desviacion cubital,3.08 , 11.29 , 0.38 , 1.13 , 1.24 , 0.00
Desviacion cubital,2.97 , 11.15 , 0.11 , 1.15 , 1.08 , 0.00
Desviacion cubital,2.64 , 11.08 , 0.23 , 1.47 , 1.49 , 0.00
Desviacion cubital,2.87 , 10.73 , -0.06 , 1.39 , 1.73 , 0.00
Desviacion cubital,2.96 , 10.48 , 0.34 , 1.43 , 1.86 , 0.00
Desviacion cubital,2.79 , 10.53 , -1.01 , 1.30 , 1.71 , 0.00
Desviacion cubital,2.92 , 11.01 , 0.59 , 1.23 , 1.35 , 0.00
Desviacion cubital,2.84 , 10.90 , 0.64 , 1.16 , 1.75 , 0.00
Desviacion cubital,2.64 , 10.64 , 0.52 , 1.14 , 1.36 , 0.00
Desviacion cubital,-0.27 , 16.09 , 22.19 , 0.34 , -3.36 , 0.00
----------
Circunduccion,
Circunduccion,0.97 , 2.64 , 0.01 , -1.31 , -1.00 , 0.00
Circunduccion,1.35 , 4.46 , 0.47 , -1.99 , -2.02 , 0.00
Circunduccion,1.93 , 5.46 , 0.40 , -2.51 , -2.51 , 0.00
Circunduccion,2.26 , 6.58 , 0.71 , -3.01 , -2.96 , 0.00
Circunduccion,2.56 , 6.81 , 0.21 , -3.17 , -2.92 , 0.00
Circunduccion,2.17 , 7.05 , 0.09 , -3.36 , -2.75 , 0.00
Circunduccion,0.13 , 7.96 , 2.21 , -3.79 , -3.47 , 0.00
Circunduccion,5.89 , -5.87 , 23.09 , -5.88 , -2.41 , 0.00
Circunduccion,-8.01 , -9.50 , -54.06 , -4.49 , 1.78 , 0.00
Circunduccion,-11.26 , -4.40 , 23.13 , -4.91 , -3.30 , 0.00
Circunduccion,-0.52 , -3.09 , 9.94 , -4.91 , -3.73 , 0.00
